plate_id,sample_id,mean_abs,sd_abs,cv_abs,slope,intercept,run_date,mass_kg,poxc_mg_kg
20210723_plate1,76,0.25933333333333336,5.773502691896263e-4,0.22262863850499728,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025299999999999997,479.7100472751307
20210723_plate1,77,0.26666666666666666,5.773502691896263e-4,0.21650635094610987,0.052235088273532515,-2.888907789698799e-4,20210723,0.0024700000000000004,463.44781501417714
20210723_plate1,78,0.2753333333333334,5.773502691896263e-4,0.20969138106160762,0.052235088273532515,-2.888907789698799e-4,20210723,0.00246,432.2070590968727
20210723_plate1,79,0.11833333333333333,0.0011547005383792527,0.975803271869791,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025299999999999997,1003.712632406457
20210723_plate1,80,0.14966666666666667,5.773502691896263e-4,0.3857574181667882,0.052235088273532515,-2.888907789698799e-4,20210723,0.00254,883.7744339077213
20210723_plate1,81,0.12733333333333333,5.773502691896263e-4,0.4534164417719579,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025,981.9088467940853
20210723_plate1,82,0.19799999999999998,0,0,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025499999999999997,702.0948212336784
20210723_plate1,83,0.20766666666666667,0.001527525231651948,0.7355659221437951,0.052235088273532515,-2.888907789698799e-4,20210723,0.00252,674.3860081547355
20210723_plate1,84,0.209,0.0010000000000000009,0.4784688995215315,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025499999999999997,661.5358115154061
20210723_plate1,85,0.24033333333333334,5.773502691896263e-4,0.24022896082786116,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025099999999999996,554.7053472117777
20210723_plate1,86,0.2326666666666667,5.773502691896263e-4,0.24814481483794826,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025,585.7579373276146
20210723_plate1,87,0.2396666666666667,0.0020816659994661343,0.8685671764114608,0.052235088273532515,-2.888907789698799e-4,20210723,0.00254,550.6215086985769
20210723_plate1,88,0.24466666666666664,5.773502691895942e-4,0.23597422446441185,0.052235088273532515,-2.888907789698799e-4,20210723,0.0024700000000000004,547.1931387239703
20210723_plate1,89,0.2483333333333333,0.0011547005383792527,0.46498008256882667,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025099999999999996,524.7378065289544
20210723_plate1,90,0.257,0,0,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025,494.2420626723857
20210723_plate1,91,0.234,0.0020000000000000018,0.8547008547008554,0.052235088273532515,-2.888907789698799e-4,20210723,0.00246,590.1863504607272
20210723_plate1,92,0.21866666666666668,0.003055050463303896,1.3971267362670254,0.052235088273532515,-2.888907789698799e-4,20210723,0.00249,640.9748055294532
20210723_plate1,93,0.214,0.0010000000000000009,0.4672897196261686,0.052235088273532515,-2.888907789698799e-4,20210723,0.00249,658.5962810916087
20210723_plate1,94,0.12466666666666666,0.0011547005383792527,0.9262303783790797,0.052235088273532515,-2.888907789698799e-4,20210723,0.00249,995.9216704243008
20210723_plate1,95,0.12633333333333333,0.0011547005383792527,0.9140109802474295,0.052235088273532515,-2.888907789698799e-4,20210723,0.0024700000000000004,997.6414707993719
20210723_plate1,96,0.12366666666666666,0.0011547005383792527,0.9337201118969698,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025099999999999996,991.7319821696195
20210723_plate1,97,0.1733333333333333,5.773502691896263e-4,0.333086693763246,0.052235088273532515,-2.888907789698799e-4,20210723,0.00248,815.4296718065984
20210723_plate1,98,0.14966666666666667,5.773502691896263e-4,0.3857574181667882,0.052235088273532515,-2.888907789698799e-4,20210723,0.00249,901.5209084841817
20210723_plate1,99,0.145,0.0010000000000000009,0.6896551724137938,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025,915.465814510152
20210723_plate1,rgt_blank,0.42500000000000004,0.0010000000000000009,0.23529411764705901,0.052235088273532515,-2.888907789698799e-4,20210723,NA,NA
20210723_plate2,100,0.25866666666666666,5.773502691896263e-4,0.2232024236557834,0.0514149238999198,-2.2947824222181376e-4,20210723,0.00254,491.11308142506323
20210723_plate2,101,0.22633333333333333,0.0025166114784235852,1.111904924193042,0.0514149238999198,-2.2947824222181376e-4,20210723,0.00254,608.9220802823598
20210723_plate2,102,0.2483333333333333,5.773502691896263e-4,0.23249004128441333,0.0514149238999198,-2.2947824222181376e-4,20210723,0.0025299999999999997,530.8533538630483
20210723_plate2,103,0.253,0.003605551275464004,1.4251190812110686,0.0514149238999198,-2.2947824222181376e-4,20210723,0.00252,515.8216068244361
20210723_plate2,104,0.26033333333333336,0.0025166114784235852,0.9666881479219915,0.0514149238999198,-2.2947824222181376e-4,20210723,0.00248,496.7753022780986
20210723_plate2,270,0.232,0.0020000000000000018,0.8620689655172421,0.0514149238999198,-2.2947824222181376e-4,20210723,0.0025,597.6875446157102
20210723_plate2,271,0.179,0.0010000000000000009,0.5586592178770955,0.0514149238999198,-2.2947824222181376e-4,20210723,0.0025099999999999996,790.7239982249048
20210723_plate2,272,0.2396666666666667,0.001527525231651948,0.637354060494554,0.0514149238999198,-2.2947824222181376e-4,20210723,0.0025,569.3065066229545
20210723_plate2,273,0.23600000000000002,0,0,0.0514149238999198,-2.2947824222181376e-4,20210723,0.00252,578.2540144171958
